1979,Alice Cooper,How You Gonna See Me Now,0spN4UlSI0X6YSYCWpSzgz
1979,Foreigner,Double Vision,0fsj3HxzBHev6EJ7OLFE3r
1979,Barry Manilow,Somewhere In The Night,3PAyW4dkGxnWJNWzKNVWf5
1979,Bob Seger,We've Got Tonight,3mj46XKJ2aEm1z7ZvbwyLi
1979,Van Halen,Dance The Night Away,4RS9PmtHQe7I0o5fEeweOY
1979,Diana Ross,The Boss,5kfQK1Vb1mKSwzVn32Tarj
1980,Olivia Newton-John,Magic,14d4L1iSXXkgO1jJ8zu9M7
1980,Michael Jackson,Rock With You,7oOOI85fVQvVnK5ynNMdW7
1980,Captain & Tennille,Do That To Me One More Time,0m4jVVZrsv0bLkAr1uM6UG
1980,Queen,Crazy Little Thing Called Love,6xdLJrVj4vIXwhuG8TMopk
1980,Lipps Inc.,Funkytown,1l3VUPhcf60srI9bIhvJlC
1980,Bette Midler,The Rose,562JrM9b7jiu8LgzV62x3o
1980,Rupert Holmes,Escape,5IMtdHjJ1OtkxbGe4zfUxQ
1980,Gary Numan,Cars,4QQEzkxcONBthDLfzqIh9S
1980,Smokey Robinson,CRUISIN',1hxk8vzqkiM9OJF8vm8JGO
1980,Air Supply,Lost In Love,6MfVSA5iKBPHzo6RGARjL0
1980,Elton John,Little Jeannie,19Kf8FxBJ5a1Bb8uKCrIIe
1980,Christopher Cross,Ride Like The Wind,7gUMShP1l20tC0xf17Zplk
1980,Diana Ross,Upside Down,2wEjqCh1c1dRtF9XrgfnUi
1980,Styx,Babe,5W7YROOF6bFfBexY81LFjt
1980,Billy Preston & Syreeta,With You I'm Born Again,7nlhZn5ty4IK5EpdWnXuGw
1980,The Manhattans,Shining Star,0np4arBSp4ZBOfXGZhXQ4I
1980,Commodores,Still,4spErQWs900r6GUJaX6kvk1980,Dr. Hook,Sexy Eyes,2iZ4OR1aZTINYlyk2hwTnB
1980,Robbie Dupree,Steal Away,3MshXF4YQRoFw82plcsUge
1980,Ambrosia,Biggest Part Of Me,6JHXiRD1QjMK1N6AQEnL04
1980,Kenny Loggins,This Is It,0YO8KsprTrEUEvJevpI7Na
1980,Jermaine Jackson,Let's Get Serious,4Te3jA0Z8xMrA4Oyr3sctn
1980,Christopher Cross,Sailing,6Hu6dzwlvoyg3zBUC8k4BK
1980,Dan Fogelberg,Longer,56ilrbKJF2bph5W6eZaM5E
1980,Kenny Rogers,Coward Of The County,6w4qRwQf8J9tuprfWVtc4H
1980,Kool & The Gang,Ladies Night,2GUESfQxaSuauM5fwiRkXb
1980,Kool & The Gang,TOO HOT,1S3RMWe23mYX6h3fevsgDq
1980,Kim Carnes,More Love,4SRAf6doXKEuMJxrHB8ILC
1980,M,Pop Muzik,0FBeVAGy58YREuZK2rpRVm
1980,Pretenders,Brass In Pocket,2hvOsGJc6qll4WzW8Ljqc3
1980,Ray, Goodman & Brown,Special Lady,6mLC6NVT4F6imglOG3huPM
1980,Stevie Wonder,Send One Your Love,73cq57VIFVDdjRuhpcfgSK
1980,Shalamar,The Second Time Around,7rpbaKBhpvjSELtB8pinNX
1980,Cliff Richard,We Don't Talk Anymore,3Ug96zKa29P3vICEEcYajZ
1980,The Brothers Johnson,Stomp,3EG65y2LtxWjfydabHdItb
1980,Eagles,Heartache Tonight,2bzgKuK3pVez40qUvo8sYr
1980,Rocky Burnette,Tired Of Toein' The Line,46NER044ejNkJur8YIuvvq
1980,Dr. Hook,Better Love Next Time,16poAPj2ccKnYsCo9lJ6cY
1980,Rupert Holmes,Him,5rMthFHPxRDi4Uxg06iK6H
1980,Donna Summer,On The Radio,41v23mPw4Se92JKUGvnkmW
1980,The Rolling Stones,Emotional Rescue,5IATbFZds3cbOx8YxuMuko
1980,Herb Alpert,Rise,1TsmHRIXvMTLP7Vu53XsUV
1980,Air Supply,All Out Of Love,7dQC53NiYOY9gKg3Qsu2Bs
1980,Little River Band,Cool Change,1RaUxP6LHVAgbmLOn2naLl
1980,J.D. Souther,You're Only Lonely,0qzEkwri1hE0rgxVqdOBAf
1980,Andy Gibb,Desire,4ZtzRd8X3iB6s0Y2BXeDoI
1980,Pete Townshend,Let My Love Open The Door,0otlwsD3mSogk7VJCTp6Kg
1980,Steve Forbert,Romeo's Tune,4kPLmTsTwA6wvtcbb0LtbM
1980,Anne Murray,Daydream Believer,6qnPCgHTRisbxBT19Gw7cN
1980,Eagles,I Can't Tell You Why,02BsTeJE4q5gWOTt58ur5U
1980,Isaac Hayes,Don't Let Go,0bFGteEuBXbVd0fbV2XpD3
1980,Michael Jackson,She's Out Of My Life,6NGsHLZYGVAkXTFr75WWnn
1980,Irene Cara,Fame,38JtOksjkWmr9vAylvvqs6
1980,Linda Ronstadt,How Do I Make You,2WX2HSBKkcKVvqTukHZS22
1980,Benny Mardones,Into The Night,73Vw24jqxeX6oGC0eIUGHb
1980,Pure Prairie League,Let Me Love You Tonight,1WAgOLAwbYdscakb25EhQI
1980,Genesis,Misunderstanding,7mL4pam5SF5ErDJjExXrst
1980,The Dirt Band,An American Dream,4zqFPSBji6hVDBFWxzp6Oz
1980,Carole King,One Fine Day,0yFNDhDfpUudsjtpwokyx0
1980,Donna Summer,DIM ALL THE LIGHTS,27vdeVlzt3VEc82hK39T8B
1980,Billy Joel,You May Be Right,7gMOe0gXYcELUoVugfMmHP
1980,Charlie Dore,Pilot Of The Airwaves,0aMgFXpZTDZvWqMXwPIMNK
1980,Linda Ronstadt,Hurt So Bad,3c0Ys2ie05I4Csansv7Jhi
1980,Michael Jackson,Off The Wall,3zYpRGnnoegSpt3SguSo3W
1980,Peaches & Herb,I Pledge My Love,7mZBgeTb3oLqTRwC1suWXN
1980,Eagles,The Long Run,2YOwVfcUTRjNpcLny4UC4r
1980,Mickey Gilley,Stand By Me,3Fa7jdzVHdykpioJP1Qw7Z
1980,Pat Benatar,Heartbreaker,22ML0MuFKfw16WejbxsLOy
1980,Eddie Rabbitt,Drivin' My Life Away,3PJ9yQv8IUmLx24KFvaVEI
1980,Supertramp,Take The Long Way Home,0v0XYK0pLgsPiq5u4FKHaw
1980,Fleetwood Mac,Sara,0q1exbzIDRxqJ6VUKH3seg
1980,Boz Scaggs,Jo Jo,3tPmepOCcFRoxuFmmRe0Kn
1980,Neil Diamond,September Morn',2CXkN6UAb3jAFwz4VbsDq0
1980,George Benson,Give Me The Night,62GYoGszQfROZswLee6W3O
1980,Anne Murray,Broken Hearted Me,07Cs882pDSCuggekDdmw4K
1980,Kenny Rogers,You Decorated My Life,3gJYzy6nRvEFZPDpf074jG
1980,Fleetwood Mac,TUSK,0iINibMKtoS8duvexsqnm5
1980,Prince,I Wanna Be Your Lover,4yrM5BVyJzy5Ed4GPO6e8j
1980,The Charlie Daniels Band,In America,78YbJdfzm7vWVvmcTTqkiw
1980,Boz Scaggs,Breakdown Dead Ahead,5FvXMfGmOvqbkEYRtcKUzE
1980,Barry Manilow,Ships,6lOF261K1uiPZgKtureE90
1980,Joe Walsh,All Night Long,65EIbf7NoglauBpdvE7T4b
1981,Kim Carnes,Bette Davis Eyes,2t5qEPiwy8GxsdEACjRPm1
1981,Kenny Rogers,Lady,5Pj5zrq2nbKcAekH1AxbrO
1981,John Lennon,Starting Over,5y0YreEOnQiKFAnCrcFIXz
1981,Rick Springfield,Jessie's Girl,2F1fnE1a8zQCogM6jJifHH
1981,Kool & The Gang,Celebration,4WiweOkqLJhAlFi5KHKb43
1981,Eddie Rabbitt,I Love A Rainy Night,0zvNHIL7ci0ZzIoWU6RO2u
1981,Dolly Parton,9 To 5,4w3tQBXhn5345eUXDGBWZG
1981,REO Speedwagon,Keep On Loving You,4rcHWl68ai6KvpXlc8vbnE
1981,Sheena Easton,Morning Train,1qvDt6W8oaTO9Q4pFNMFEm
1981,Smokey Robinson,Being With You,5khAYmr8HHFwI3sp0Lw9wp
1981,Juice Newton,Queen Of Hearts,6R6ib5FgDYlG0rPA9c5DVv
1981,Blondie,Rapture,6F2vo4sxRNQ58VYe3pdiaL
1981,Ray Parker Jr. & Raydio,A Woman Needs Love,6NRJaJUS7rtm3XZNOboH4q
1981,Blondie,The Tide Is High,52Rp3xBJFYYdmpgzDy0Quf
1981,Grover Washington, Jr. With Bill Withers,Just The Two Of Us,1ko2lVN0vKGUl9zrU0qSlT
1981,The Pointer Sisters,Slow Hand,3fvDLsiTHPQNgzuMd3Mpb5
1981,Climax Blues Band,I Love You,3VyJPsb2ucaaVptLSDpJNH
1981,John Lennon,Woman,0GGxVTb0UwDwdaKNjBdCn3
1981,A Taste Of Honey,Sukiyaki,3FD0RyHoYObYJkBIDGra4W
1981,ABBA,The Winner Takes It All,3oEkrIfXfSh9zGnE7eBzSV
1981,Stars On 45,Medley,0XnU9iGYwmiWhwbZ2BjzsN
1981,Neil Diamond,Love On The Rocks,5nbo7FhmOoAQiKnpAcdhqL
1981,Air Supply,Every Woman In The World,6OxnToSgslbtjJuNSKSdDQ
1981,Air Supply,The One That You Love,46QLBVJcksN2cm5vAGatYQ
1981,Barbra Streisand & Barry Gibb,Guilty,5KTqgf1FxbWF2coUm0B9sA
1981,Styx,The Best Of Times,7GRUpcvSQM9HrnC2CjYPG4
1981,The Oak Ridge Boys,Elvira,5isCaxMBbMxfEcB8qJDXYZ
1981,REO Speedwagon,Take It On The Run,5gys5nzVQIYhgHIfiOJYva
1981,Barbra Streisand,Woman In Love,1pTGc8pwyo6xtgXBKCBcFn
1981,Foreigner,URGENT,08onVqQ8YicJ98Ycm1qoLf
1981,Rod Stewart,Passion,0vZCwj0Mq5uS8GwSIYo6Y7
1981,Commodores,Lady (You Bring Me Up),5CLozJK4pKWoPpFf2Z1Mye
1981,Don McLean,Crying,2gjQdYRk5A17t5pNxQXmuN
1981,Marty Balin,Hearts,150LOyOS0ISsZ9IcwPf6iT
1981,Diana Ross,It's My Turn,0Hb2lKzzpKK4VxwER1fF25
1981,Kenny Rogers,I Don't Need You,2FOIK633FgeVKWGl4bjSZU
1981,Champaign,How 'bout Us,1jc24HfkDT31GLKlxesuZl
1981,Pat Benatar,Hit Me With Your Best Shot,5Hm3NgCJ6UjEMF6o5BOnP0
1981,The Alan Parsons Project,Time,48yJZwYYDZX5GKFND7wDfC
1981,Bruce Springsteen,Hungry Heart,1KsI8NEeAna8ZIdojI3FiT
1981,Terri Gibbs,Somebody's Knockin',4XZzz3KpYL7TSzRmSaIuiE
1981,Leo Sayer,More Than I Can Say,2Xs5ZOyhB4UV0ETiIuwQBt
1981,Tierra,Together,442HmyTFWYp8iuKGYpZZzd
1981,Styx,Too Much Time On My Hands,4hWUOIDHda9XOb1zDchftP
1981,Dottie West,What Are We Doin' In Love,6e0L79FUuff6OSzHO2Ixvb
1981,Journey,Who's Crying Now,5IK2FtuC0qmHHam9sWFxUI
1981,The Police,De Do Do Do, De Da Da Da,5I6wBJLQEWENMjSSNd1h22
1981,Gary U.S. Bonds,This Little Girl,2Go3GgCcMjtZVdLUo2CI63
1981,Stevie Nicks With Tom Petty And The Heartbreakers,Stop Draggin' My Heart Around,66LhCsc06aTa2Ig7iYPDSP
1981,Delbert McClinton,Giving It Up For Your Love,5E2EpolcGmcbYpsv0z6jAZ
1981,Cliff Richard,A Little In Love,6IXSfTzUjEsKc9iOvDkIx4
1981,Neil Diamond,America,0xcZpCL4DhLU410sf5Sx5I
1981,John Cougar,Ain't Even Done With The Night,4z8D58IC56O0JH2B818SkX
1981,Christopher Cross,Arthur's Theme,5fnOrhQ4KgT5irGCjIccGH
1981,Queen,Another One Bites The Dust,5vdp5UmvTsnMEMESIF2Ym7
1981,The Alan Parsons Project,Games People Play,2gQsUHVFY4tpXc3AFU2mcS
1981,Steve Winwood,While You See A Chance,4JAFyW6oZV6DIADeV619QG
1981,Stevie Wonder,Master Blaster,5EAgXGJ8Kw5QAfhQkZXYqT
1981,Neil Diamond,Hello Again,1h9JJkK1rEqMrkuuU4vRSP
1981,The Police,Don't Stand So Close To Me,5veJDT0MLsLbhYsx42GXUD
1981,Steely Dan,Hey Nineteen,1tjK9HhmpEfk0ijyIKsoUk
1981,Stevie Wonder,I Ain't Gonna Stand For It,6o2NonhsBO71qyrCoPcu1g
1981,George Harrison,All Those Years Ago,32fKHW6Eac4yBXn9WY7Aic
1981,Eddie Rabbitt,Step By Step,1rYcNkVLCRd8DuXrH9R2HG
1981,Billy Squier,THE STROKE,5TbJJud56vuitS2u2cCeDY
1981,Alabama,Feels So Right,3ZQ7bFBquNdzelPHbzwJd6
1981,Dan Fogelberg,Same Old Lang Syne,0juQNDN4EdiuG97rgKywkF
1981,Pablo Cruise,Cool Love,4LJ3nupvCtHon2zsgD1OBK
1981,Electric Light Orchestra,Hold On Tight,6yBbmHFTxihIDFAerzDMGi
1981,Pat Benatar,Treat Me Right,1s0OQOEwJiCybX4adE63Tf
1981,Santana,Winning,1NT76WD8FONQqTXKZ4MIRT
1981,Barbra Streisand & Barry Gibb,What Kind Of Fool,0G53BGGaQuFBxRjhRhB2KR
1981,John Lennon,WATCHING THE WHEELS,4fKhRRYn7F5shZItjJkPJU
1981,Heart,Tell It Like It Is,2F1tiSvwwzEpMyEEfVGyaA
1981,Ronnie Milsap,Smokey Mountain Rain,72EVQBDAMopmRc6AiGEDQU
1981,Barry Manilow,I Made It Through The Rain,2cNAQlfTfPbfxAZjeqhoUa
1981,Olivia Newton-John And Cliff Richard,Suddenly,6xaYQeFqc6lKN1sMmMPLJ2
1981,Sheena Easton,For Your Eyes Only,4jRJWlkCn3pAwezfqFODU3
1981,The Beach Boys,The Beach Boys Medley,15hGlVdAQmnS7f9iGTbtV5
1981,Devo,Whip It,4sscDOZCkbLSlDqcCgUJnX
1981,Sheena Easton,Modern Girl,7k1fu2zeQ3S47mT4lhJWcL
1981,Rosanne Cash,Seven Year Ache,2bYp7DYfjXULM24FUh9Z3Q
1981,Diana Ross,I'm Coming Out,0mSrfgB5IbkAFoP7PfWc9n
1981,Boz Scaggs,Miss Sun,3MvGH0xFRahXIbvRtx4PSH
1981,Andy Gibb,Time Is Time,1YnqUpgooPqfhJOcCxORtp
1982,Olivia Newton-John,Physical,5FFAqdNj7SAzVCOpPp3QZI
1982,Joan Jett & the Blackhearts,I Love Rock 'N' Roll,2Cdvbe2G4hZsnhNMKyGrie
1982,The Human League,Don't You Want Me,3L7RtEcu1Hw3OXrpnthngx
1982,John Cougar,Hurts So Good,67eX1ovaHyVPUinMHeUtIM
1982,The Steve Miller Band,Abracadabra,7fdL3q04MdFxN9Gv2L1pcD
1982,Chicago,Hard To Say I'm Sorry,7boKWlaNVmrhJdX8IbzUdD
1982,Soft Cell,Tainted Love,7a5wJKS3jAT21purdu6EYH
1982,Vangelis,Chariots Of Fire,6GxhckZeqoWNF9n9XS91HS
1982,Quarterflash,Harden My Heart,3CSLUIrI2KPMulHR5bh17O
1982,Toto,Rosanna,37BTh5g05cxBIRYMbw8g2T
1982,Tommy Tutone,867-5309/jenny,08cX6cPeOywTzqTaLF6lXn
1982,Bertie Higgins,Key Largo,41v56RunWqxgqTD4H2cwOD
1982,Melissa Manchester,You Should Hear How She Talks About You,3mYh6egfMyl0Dek8r9ciK6
1982,Foreigner,Waiting For A Girl Like You,2OgVsp77En2nju8pnCieVU
1982,Rick Springfield,Don't Talk To Strangers,1syhTK7LlvpeWdZNsZARP0
1982,Juice Newton,The Sweetest Thing,4bRQodyVPba7f8mo3zyemR
1982,Willie Nelson,Always On My Mind,2xYQTU2bbg6WVAmpY1eae4
1982,The Cars,Shake It Up,2exAuwUcF32VSBtgHddL3h
1982,Dazz Band,Let It Whip,2UCgWpa2r4ytWueNItYbWE
1982,Go-Go's,We Got The Beat,5kz9GDBTX846OXwqWoyKzF
1982,Ray Parker Jr.,The Other Woman,7ubq5fqmcPhfg1Q8s3HbbA
1982,George Benson,Turn Your Love Around,6a899bXlCuViXW2Qs8Rdqo
1982,Air Supply,Sweet Dreams,3sVAq83i04vSLVRNXWKfMO
1982,The Motels,Only The Lonely,1BZMMt9H0TheQGWQy44KmO
1982,Fleetwood Mac,Hold Me,4kRMsLX7bJqjIfK44qJ9h6
1982,The Alan Parsons Project,Eye In The Sky,39qYD4J4BKvZMQgxfXl5bv
1982,Earth, Wind & Fire,Let's Groove,3koCCeSaVUyrRo3N2gHrd8
1982,Journey,Open Arms,2w4EpqGasrz9qdTwocx54t
1982,Dan Fogelberg,Leader Of The Band,3O4s2m47MFhnGqmpkjoKYk
1982,Stevie Nicks With Don Henley,Leather And Lace,2npStoMbQxG1LcIeF4PZrj
1982,Air Supply,Even The Nights Are Better,09bRmFRViBORKQ2miwp04P
1982,Charlene,I've Never Been To Me,6DMOzL2zPZBAW0LDYCYLWm
1982,Paul Davis,65 Love Affair,3dgpLSZlacfOVPAjiXRIfS
1982,Asia,Heat Of The Moment,1nmZ8yqKkfooOuYvtFctDp
1982,Little River Band,Take It Easy On Me,0UPJDZxXDPp7YR8hLt9CSo
1982,Buckner & Garcia,Pac-Man Fever,3KroDKetFKgVPVOQ99dYhK
1982,Stevie Wonder,That Girl,6FzuAWhUUkMPiv7LTLGFgE
1982,Lindsey Buckingham,Trouble,04ijIUVdT4Qy1SBWFUPROY
1982,Roberta Flack,Making Love,1UpKK7U9ow2K1G6qNw9wnW
1982,Juice Newton,Love's Been A Little Bit Hard On Me,6K1b1cx8qPa6kFMPdtbdLE
1982,Rod Stewart,Young Turks,28OaEH5Baa8RRloKvFGBWu
1982,The J. Geils Band,Freeze-frame,64vzVXyEETv8abjjeZOcta
1982,REO Speedwagon,Keep The Fire Burnin',07wMk0CZVZRMqhF66r40Z8
1982,Huey Lewis & The News,Do You Believe In Love,43LjRHyyetSWnPpW7CWThG
1982,Paul Davis,Cool Night,29KyVqHekckVGfxHn8QS7m
1982,Diana Ross,Why Do Fools Fall In Love,6REkCR0S8inDFLPc21ucEg
1982,Alabama,Love In The First Degree,1rkpNfn7l4PcAreJwht9JO
1982,Royal Philharmonic Orchestra Conducted By Louis Clark,Hooked On Classics,3kTcvDQLW3zVbLyWyid6ua
1982,Crosby, Stills & Nash,Wasted On The Way,3LMe4h7CrPLJrViTVzfDot
1982,Eddie Money,Think I'm In Love,6mJQe0vTIojlxwyMwwy6YR
1982,Donna Summer,Love Is In Control (Finger On The Trigger),4mH6UBtgnFdjeBlS8HRIUX
1982,Karla Bonoff,Personally,2H9DaLWHXqS7eSmouctbrj
1982,Elton John,Blue Eyes,4PFhHd7DsNg0ke9Nmlxms5
1982,Go-Go's,Our Lips Are Sealed,1GVnAD8Iz45rux6EC657Yv
1982,Sheena Easton,You Could Have Been With Me,1ONz7ocoJticKL8bw6cYEf
1982,America,You Can Do Magic,5dXED6MP1v1qghkaniirb1
1982,A Flock Of Seagulls,I Ran,4eBvnU9Gl7A8tsCtJ4TIZX
1982,Jackson Browne,Somebody's Baby,4SlCb8n5Jw52astU7GWPyV
1982,Commodores,Oh No,4t374JpKYq4OGTUoJ4PVwm
1982,Paul McCartney,Take It Away,2t2gZb03AlCSlBzbWeeHsM
1982,Deniece Williams,It's Gonna Take A Miracle,6AeOM7N0rK3tYOINY2k5qy
1982,Kenny Rogers,Love Will Turn You Around,1M2a5TNHqmr2zXZZcB7xTe
1982,Journey,Don't Stop Believin',4bHsxqR3GMrXTxEPLuK5ue
1982,Barbra Streisand,Comin' In And Out Of Your Life,7h8JzycDOWRSRfurjiCjGA
1982,Laura Branigan,Gloria,1mskmld5ZKEhRaNvYVPoqZ
1982,Elton John,Empty Garden,01PjrDX13iIjeHc5iJZmb3
1982,Neil Diamond,Yesterday's Songs,11pJkEXM1lnmC9d3KLgH6H
1982,Joan Jett & the Blackhearts,Crimson And Clover,4do0Z0rHdFUV3RSMxMQsdq
1982,The Police,Every Little Thing She Does Is Magic,44aTAUBF0g6sMkMNE8I5kd
1982,Air Supply,Here I Am,2waWj8P2pM8EMTKLPUbOWV
1982,Michael McDonald,I Keep Forgettin' (every Time You're Near),5GvWrvLIqoHroq7YvO260M
1982,Diana Ross,Mirror Mirror,35CJV7apnwTi0gCM9WCCpz
1982,Go-Go's,Vacation,0oc7YoWV783fGr2GbdcIrz
1982,Van Halen,Oh Pretty Woman,7ptv3yXdBWwzO7rVA62rwy
1982,The Pointer Sisters,Should I Do It,4aloxog6eatkPa34BFmj8G
1982,Billy Idol,Hot In The City,3UUWQnnI6g7d61l4T2z0Mf
1982,Kim Wilde,Kids In America,1YGZyfvdgZxzipWoWYVKxi
1982,Little River Band,Man On Your Mind,4LzdgN6x9EHyE8MDjrq4lq
1982,Michael Murphey,What's Forever For,5vwFy1chM0I2oGCCImkOHP
1982,The Rolling Stones,WAITING ON A FRIEND,4Wd9pEtEnZNDjgiswGOpJb
1982,Stevie Wonder,Do I Do,4P91jW5QmEkhoLgdMujp82
1982,Loverboy,Working For The Weekend,35k31HZI4z9PbBOioaI4dZ
1982,Christopher Cross,Arthur's Theme,5fnOrhQ4KgT5irGCjIccGH
1982,Kenny Rogers,Through The Years,4pP5xVUYEZljcmfyYFQXsx
1983,The Police,Every Breath You Take,0kvApJXIWh41oIyx0srmru
1983,Michael Jackson,Billie Jean,5ChkMS8OtdzJeqyybCc9R5
1983,Men At Work,Down Under,46RVKt5Edm1zl0rXhPJZxz
1983,Michael Jackson,Beat It,1OOtq8tRnDM8kG2gqUPjAj
1983,Bonnie Tyler,Total Eclipse Of The Heart,7wuJGgpTNzbUyn26IOY6rj
1983,Michael Sembello,Maniac,4tClBGNJ6Ly8QPBgbTD8Fe
1983,Eurythmics,Sweet Dreams (Are Made Of This),1TfqLAPs4K3s2rJMoCokcS
1983,Culture Club,Do You Really Want To Hurt Me,0gJyNGmeERnxVhSjN2twPX
1983,Eddie Rabbitt With Crystal Gayle,You And I,529JTB5TttnnESl6RsesAA
1983,Bob Seger & The Silver Bullet Band,Shame On The Moon,1Gxaks4MTbjMCAQ20rx4Iy
1983,Donna Summer,She Works Hard For The Money,3FlOciKDqFlTMPeC7t92Qy
1983,Sergio Mendes,Never Gonna Let You Go,2G9eWzsXMhtIFepkY71FVd
1983,Duran Duran,Hungry Like The Wolf,5jTZZLDihnvCl52TFJ9EH8
1983,David Bowie,Let's Dance,3ix6K4wZY29bCujrSznwFZ
1983,Golden Earring,Twilight Zone,1miXjv3X34Q9w7wDZoBnDz
1983,Styx,Mr. Roboto,7C0rG4oWO7VeZcffyW1sK9
1983,Lionel Richie,You Are,2SQkCUj5rYrFCRKnaTbYYr
1983,Taco,Puttin' On The Ritz,1taGkdO3DQsNRIQrarhVvc
1983,Marvin Gaye,Sexual Healing,3VZmChrnVW8JK6ano4gSED
1983,The Human League,(Keep Feeling) Fascination,3zLZ7AVfbYuy0BnRWLafZg
1983,Men Without Hats,The Safety Dance,4UB3TaEGEY9WoOpxYNMgy4
1983,Toni Basil,Mickey,4Gnl12vioGd6lgIjeYcMCl
1983,Phil Collins,You Can't Hurry Love,4YwbSZaYeYja8Umyt222Qf
1983,Journey,Separate Ways,4ECNtOnqzxutZkXP4TE3n3
1983,Prince,1999,2H7PHVdQ3mXqEHXcvclTB0
1983,Stray Cats,Stray Cat Strut,0mXqiTU1hwSAzgPMp7FY4Q
1983,Billy Joel,Allentown,59xhCcRskqyMtKzdvLZDfV
1983,Stevie Nicks,Stand Back,6sleEAnBH0sZMe0pOQNidG
1983,Billy Joel,Tell Her About It,6kCJMxv445L2okuTiou1fR
1983,Naked Eyes,Always Something There To Remind Me,3ZXcjz3A5vNsR5dA1e6ITl
1983,Lionel Richie,Truly,7AslBsiVLQAGrmFmi79ZeK
1983,Don Henley,DIRTY LAUNDRY,7LFer4drCtWSyD8oxORZtC
1983,Kajagoogoo,Too Shy,6WEBIVqiEsevfgJefTyuQQ
1983,Adam Ant,Goody Two Shoes,760xFXFj5Fksa3jawSCn5g
1983,The Clash,Rock The Casbah,56KqaFSGTb7ifpt16t5Y1N
1983,Madness,OUR HOUSE,1EXrFPfVNVsyb32yapebbM
1983,Men At Work,Overkill,3iA4foXIFpekwHyma7pRs1
1983,Duran Duran,Is There Something I Should Know,2rzPxJ8y7ekQwmAIVyStmf
1983,Laura Branigan,Gloria,1mskmld5ZKEhRaNvYVPoqZ
1983,Rick Springfield,Affair Of The Heart,6VtP2yma4hAdriyLHAunYN
1983,The Tubes,She's A Beauty,7HF88mJXq8DpotZohoW2mo
1983,Laura Branigan,Solitaire,17RxTPSIGg0WP92dAiZliC
1983,Styx,Don't Let It End,0huaODTI1xKsfJJk8EJEkf
1983,Laura Branigan,HOW AM I SUPPOSED TO LIVE WITHOUT YOU,5GzyRXMbtyoN8A4lgYicTP
1983,David Bowie,China Girl,5Ei9o2fHEnfHb84YrPuz4v
1983,The Kinks,Come Dancing,0cTwMCvozZBj8jCq6o27nk
1983,Naked Eyes,Promises, Promises,6n4t5iMFjHmA3ErCOLT9O8
1983,Little River Band,The Other Guy,173r99cYlRApif8GLPrLqt
1983,Bryan Adams,Straight From The Heart,7uBxi4jHZqgWAjqLEl1KcF
1983,Kenny Loggins,Heart To Heart,2KaA0Tgl3RmQLzcvLEtzLH
1983,Lionel Richie,My Love,6l9fOwFZ2pZzGUAVnPM76l
1983,Elton John,I'm Still Standing,1jDJFeK9x3OZboIAHsY9k2
1983,Loverboy,Hot Girls In Love,1pB5Y2BPLez1J49KKKewUE
1983,Men At Work,It's A Mistake,1ArdfXwdvwzapms9p1wxEb
1983,Culture Club,I'll Tumble 4 Ya,2QaTacWkV0bC68QYNCI3k6
1983,Debarge,All This Love,6ABtlkvl08XQo6Xu24FJaf
1983,Sammy Hagar,Your Love Is Driving Me Crazy,3OghNV9ZOUbAj62CZptOEP
1983,Dionne Warwick,Heartbreaker,3iMLRCGHLQ135LtMjKLkO8
1983,Stray Cats,(she's) Sexy + 17,5x5FUXjs53WbPuTwT6WD8d
1983,Champaign,Try Again,0WbfjzHowY2PZAco1JEvis
1983,Shalamar,Dead Giveaway,1MC8KMO4vgjb3ROELidAzc
1983,Jackson Browne,Lawyers In Love,26lCNg8WekUoDbLhEbUyXZ
1983,Moving Pictures,What About Me,70hkUdHxJi9ILUwEDG1eNL
1983,Michael Jackson,Human Nature,35lAjvsvS9k9HHuP1fjDT8
1983,Def Leppard,Photograph,18URo35acNKRTHfEdjTcGn
1983,Musical Youth,Pass The Dutchie,6FHnI66Fmxs7NXvx203e9n
1983,Spandau Ballet,True,0CsM8VGDi38kusMv3pxyj1
1983,Frank Stallone,Far From Over,0mbImplrU76kIvd52GlNbt
1983,Stephen Bishop,"It Might Be You (Theme From ""Tootsie"")",7FN4IEA5O64DjkC18jpDih
1983,Peabo Bryson & Roberta Flack,Tonight, I Celebrate My Love,0UW8Lhx6BgyeNfAYH5tulH
1984,Tina Turner,What's Love Got To Do With It,7L9ZaJoyqBMOvCZvaW8FBT
1984,Kenny Loggins,Footloose,2vz1CsL5WBsbpBcwgboTAw
1984,Phil Collins,Against All Odds (Take A Look At Me Now),63CHa6rmamv9OsehkRD8oz
1984,Van Halen,Jump,7N3PAbqfTjSEU1edb2tY8j
1984,Lionel Richie,Hello,6HMvJcdw6qLsyV1b5x29sa
1984,Ray Parker Jr.,Ghostbusters,569uHYIB0X324FZOBEhvit
1984,Culture Club,KARMA CHAMELEON,2wSAWEYUHkt92X4SBAPqZE
1984,John Waite,Missing You,1Qrdlkgg9I4J7r3P4kZNwr
1984,Lionel Richie,All Night Long (All Night),6aRFZvo62nVM4studJF04b
1984,Deniece Williams,Let's Hear It For The Boy,4VyU9Tg4drTj2mOUZHSK2u
1984,Bruce Springsteen,Dancing In The Dark,7FwBtcecmlpc1sLySPXeGE
1984,Cyndi Lauper,Girls Just Want To Have Fun,4y1LsJpmMti1PfRQV9AWWe
1984,Duran Duran,The Reflex,4sz1Ng2Cgidfqqiy0pNL6R
