0.94,0.727,1,-9.982,1,0.0358,0.124,0.00021,0.0808,0.969,110.796,0FBeVAGy58YREuZK2rpRVm
0.751,0.703,9,-5.687,1,0.0287,0.368,0.00123,0.196,0.907,97.931,2hvOsGJc6qll4WzW8Ljqc3
0.605,0.564,11,-11.179,0,0.0738,0.459,1.29e-05,0.27,0.524,73.046,73cq57VIFVDdjRuhpcfgSK
0.748,0.743,8,-5.996,1,0.0433,0.405,5.66e-06,0.125,0.914,112.184,7rpbaKBhpvjSELtB8pinNX
0.746,0.703,0,-7.853,1,0.0291,0.0014,0.00414,0.066,0.733,111.569,3Ug96zKa29P3vICEEcYajZ
0.859,0.782,10,-8.344,1,0.0369,0.154,0.0297,0.0693,0.931,119.518,3EG65y2LtxWjfydabHdItb
0.81,0.511,0,-6.454,1,0.0409,0.0778,0.000226,0.0714,0.858,113.153,2bzgKuK3pVez40qUvo8sYr
0.643,0.717,7,-7.401,1,0.029,0.0408,0,0.0744,0.64,121.929,46NER044ejNkJur8YIuvvq
0.77,0.6,9,-12.017,1,0.0547,0.388,1.27e-06,0.0407,0.907,102.912,16poAPj2ccKnYsCo9lJ6cY
0.718,0.436,4,-13.524,1,0.032,0.339,0,0.0504,0.962,109.437,5rMthFHPxRDi4Uxg06iK6H
0.734,0.45,4,-13.92,0,0.035,0.113,1.13e-05,0.296,0.595,127.46,41v23mPw4Se92JKUGvnkmW
0.678,0.621,5,-5.478,1,0.0623,0.111,0.0973,0.0394,0.776,113.389,5IATbFZds3cbOx8YxuMuko
0.814,0.453,10,-10.802,1,0.0412,0.134,0.834,0.0879,0.903,99.265,1TsmHRIXvMTLP7Vu53XsUV
0.513,0.262,0,-16.875,1,0.0276,0.313,5.51e-06,0.456,0.357,108.383,7dQC53NiYOY9gKg3Qsu2Bs
0.388,0.368,9,-10.984,1,0.0289,0.319,2.02e-06,0.0992,0.175,128.527,1RaUxP6LHVAgbmLOn2naLl
0.591,0.514,9,-10.183,1,0.0256,0.263,7.8e-06,0.0797,0.658,108.975,0qzEkwri1hE0rgxVqdOBAf
0.83,0.596,7,-6.996,1,0.0415,0.0902,0.000242,0.345,0.915,123.28,4ZtzRd8X3iB6s0Y2BXeDoI
0.651,0.653,0,-9.731,1,0.0545,0.365,0.000117,0.0742,0.729,164.912,0otlwsD3mSogk7VJCTp6Kg
0.571,0.721,9,-5.645,1,0.0307,0.404,0.00961,0.299,0.733,95.027,4kPLmTsTwA6wvtcbb0LtbM
0.593,0.538,10,-8.292,1,0.0256,0.0171,2.8e-05,0.101,0.579,126.509,6qnPCgHTRisbxBT19Gw7cN
0.707,0.346,11,-12.397,0,0.0251,0.69,0.145,0.1,0.49,85.094,02BsTeJE4q5gWOTt58ur5U
0.864,0.691,8,-9.118,1,0.0626,2.54e-05,0.778,0.0415,0.962,136.701,0bFGteEuBXbVd0fbV2XpD3
0.293,0.0348,4,-23.92,1,0.0414,0.962,0.000212,0.105,0.101,130.959,6NGsHLZYGVAkXTFr75WWnn
0.714,0.802,3,-7.357,1,0.0323,0.0672,1.24e-05,0.0831,0.938,130.652,38JtOksjkWmr9vAylvvqs6
0.42,0.822,11,-8.269,1,0.0542,0.000427,3.83e-05,0.166,0.843,165.936,2WX2HSBKkcKVvqTukHZS22
0.427,0.613,0,-9.585,0,0.0361,0.44,0,0.0999,0.547,163.527,73Vw24jqxeX6oGC0eIUGHb
0.461,0.521,10,-10.537,1,0.0473,0.359,0,0.108,0.602,103.731,1WAgOLAwbYdscakb25EhQI
0.609,0.881,0,-7.651,1,0.0405,0.00744,0,0.31,0.598,121.201,7mL4pam5SF5ErDJjExXrst
0.776,0.635,2,-6.321,1,0.0282,0.253,0,0.0817,0.825,111.192,4zqFPSBji6hVDBFWxzp6Oz
0.397,0.809,5,-6.557,1,0.0348,0.0133,0.00176,0.277,0.735,180.804,0yFNDhDfpUudsjtpwokyx0
0.79,0.624,7,-13.953,1,0.0322,0.0332,0.00115,0.187,0.82,120.559,27vdeVlzt3VEc82hK39T8B
0.567,0.945,9,-7.243,1,0.0458,0.175,2.6e-06,0.35,0.961,150.792,7gMOe0gXYcELUoVugfMmHP
0.62,0.426,2,-13.791,1,0.0352,0.671,0.000706,0.102,0.614,119.65,0aMgFXpZTDZvWqMXwPIMNK
0.63,0.432,7,-9.454,0,0.0275,0.371,7.11e-05,0.11,0.604,99.889,3c0Ys2ie05I4Csansv7Jhi
0.827,0.595,3,-13.909,0,0.0565,0.182,0,0.0785,0.921,118.741,3zYpRGnnoegSpt3SguSo3W
0.524,0.33,5,-14.264,1,0.0297,0.654,0,0.0635,0.553,179.598,7mZBgeTb3oLqTRwC1suWXN
0.803,0.521,0,-7.775,1,0.0276,0.139,0.00899,0.081,0.969,99.46,2YOwVfcUTRjNpcLny4UC4r
0.666,0.42,4,-12.28,1,0.0255,0.699,0.0511,0.142,0.34,90.794,3Fa7jdzVHdykpioJP1Qw7Z
0.466,0.588,5,-10.666,0,0.0812,0.285,9.94e-06,0.0535,0.882,156.131,22ML0MuFKfw16WejbxsLOy
0.66,0.639,9,-12.749,1,0.0369,0.0966,0.00104,0.0442,0.843,84.124,3PJ9yQv8IUmLx24KFvaVEI
0.414,0.7,5,-8.838,1,0.0301,0.22,0.000721,0.114,0.37,76.79,0v0XYK0pLgsPiq5u4FKHaw
0.741,0.388,10,-16.693,1,0.031,0.384,0.0235,0.0933,0.589,126.819,0q1exbzIDRxqJ6VUKH3seg
0.681,0.564,5,-8.176,0,0.0341,0.293,0.00273,0.104,0.887,94.542,3tPmepOCcFRoxuFmmRe0Kn
0.419,0.23,10,-17.102,1,0.0359,0.628,5.85e-06,0.222,0.199,128.892,2CXkN6UAb3jAFwz4VbsDq0
0.85,0.466,1,-15.673,1,0.0555,0.314,0.0234,0.129,0.86,109.936,62GYoGszQfROZswLee6W3O
0.431,0.446,1,-8.493,1,0.0266,0.262,2.93e-06,0.134,0.0876,133.841,07Cs882pDSCuggekDdmw4K
0.27,0.246,7,-15.606,1,0.0335,0.761,0.000617,0.116,0.155,171.828,3gJYzy6nRvEFZPDpf074jG
0.628,0.779,0,-11.841,1,0.0831,0.224,0.776,0.151,0.936,180.837,0iINibMKtoS8duvexsqnm5
0.812,0.507,1,-8.825,0,0.0452,0.0399,0.0831,0.0671,0.729,114.832,4yrM5BVyJzy5Ed4GPO6e8j
0.556,0.938,0,-5.588,1,0.0488,0.0337,0,0.279,0.882,115.723,78YbJdfzm7vWVvmcTTqkiw
0.597,0.753,7,-9.845,1,0.041,0.147,0.00103,0.327,0.438,146.321,5FvXMfGmOvqbkEYRtcKUzE
0.288,0.356,1,-8.264,1,0.0309,0.719,0,0.128,0.107,125.928,6lOF261K1uiPZgKtureE90
0.205,0.869,9,-9.094,1,0.106,0.0978,0.357,0.94,0.467,136.98,65EIbf7NoglauBpdvE7T4b
0.659,0.735,5,-8.892,1,0.0333,0.0236,1.52e-06,0.118,0.581,116.627,2t5qEPiwy8GxsdEACjRPm1
0.362,0.183,3,-16.0,0,0.0347,0.861,0.000234,0.0932,0.2,136.646,5Pj5zrq2nbKcAekH1AxbrO
0.701,0.79,9,-6.16,1,0.0725,0.301,6.06e-05,0.179,0.421,99.104,5y0YreEOnQiKFAnCrcFIXz
0.717,0.588,2,-13.953,1,0.0535,0.331,0,0.102,0.852,131.537,2F1fnE1a8zQCogM6jJifHH
0.885,0.856,1,-5.396,1,0.0554,0.181,0.0367,0.092,0.9,121.65,4WiweOkqLJhAlFi5KHKb43
0.685,0.718,0,-7.724,1,0.0521,0.122,0,0.0556,0.958,131.463,0zvNHIL7ci0ZzIoWU6RO2u
0.554,0.783,6,-5.852,1,0.0457,0.416,1.54e-06,0.631,0.813,105.39,4w3tQBXhn5345eUXDGBWZG
0.306,0.722,0,-5.963,1,0.034,0.0519,0,0.117,0.41,174.732,4rcHWl68ai6KvpXlc8vbnE
0.76,0.556,5,-8.872,0,0.0817,0.63,0,0.148,0.817,121.818,1qvDt6W8oaTO9Q4pFNMFEm
0.649,0.434,0,-9.529,0,0.0267,0.764,2.44e-06,0.0822,0.572,108.754,5khAYmr8HHFwI3sp0Lw9wp
0.658,0.862,2,-9.963,1,0.0535,0.211,5.44e-05,0.2,0.969,169.532,6R6ib5FgDYlG0rPA9c5DVv
0.724,0.704,11,-8.258,0,0.0511,0.113,0.00425,0.466,0.96,107.486,6F2vo4sxRNQ58VYe3pdiaL
0.76,0.465,6,-12.07,0,0.0328,0.197,2.97e-06,0.185,0.866,92.277,6NRJaJUS7rtm3XZNOboH4q
0.779,0.676,11,-7.258,1,0.0259,0.0417,0.0329,0.125,0.962,96.961,52Rp3xBJFYYdmpgzDy0Quf
0.826,0.558,6,-7.766,1,0.0322,0.403,1.94e-05,0.0631,0.359,110.77,3fvDLsiTHPQNgzuMd3Mpb5
0.559,0.446,10,-8.805,1,0.0349,0.608,0.000131,0.0902,0.239,131.792,3VyJPsb2ucaaVptLSDpJNH
0.588,0.656,3,-6.373,1,0.0224,0.378,0.00227,0.042,0.746,79.701,0GGxVTb0UwDwdaKNjBdCn3
0.583,0.415,3,-8.854,1,0.0301,0.827,3.39e-05,0.138,0.245,136.065,3FD0RyHoYObYJkBIDGra4W
0.454,0.788,6,-6.748,1,0.0371,0.574,0.000766,0.0859,0.52,126.15,3oEkrIfXfSh9zGnE7eBzSV
0.766,0.546,7,-13.781,1,0.0498,0.263,5.12e-06,0.331,0.967,122.772,0XnU9iGYwmiWhwbZ2BjzsN
0.302,0.213,9,-16.435,0,0.038,0.814,6.68e-06,0.0884,0.191,130.214,5nbo7FhmOoAQiKnpAcdhqL
0.393,0.312,9,-16.918,1,0.0366,0.307,0,0.134,0.362,156.361,6OxnToSgslbtjJuNSKSdDQ
0.425,0.458,5,-7.031,1,0.0258,0.268,0,0.107,0.209,109.048,46QLBVJcksN2cm5vAGatYQ
0.641,0.373,0,-17.162,1,0.0338,0.473,1.49e-06,0.0981,0.954,150.29,5KTqgf1FxbWF2coUm0B9sA
0.341,0.324,0,-11.864,1,0.025,0.13,1.11e-06,0.134,0.321,78.662,7GRUpcvSQM9HrnC2CjYPG4
0.929,0.355,10,-8.947,1,0.158,0.2,0,0.132,0.216,137.955,5isCaxMBbMxfEcB8qJDXYZ
0.371,0.758,7,-5.679,1,0.036,0.0958,0,0.116,0.452,77.81,5gys5nzVQIYhgHIfiOJYva
0.469,0.278,3,-16.311,0,0.028,0.248,0.000126,0.133,0.331,169.735,1pTGc8pwyo6xtgXBKCBcFn
0.855,0.803,4,-5.849,0,0.0316,0.342,0.00732,0.0841,0.962,114.867,08onVqQ8YicJ98Ycm1qoLf
0.692,0.525,9,-12.691,1,0.0373,0.0212,0.0019,0.0944,0.0879,103.679,0vZCwj0Mq5uS8GwSIYo6Y7
0.892,0.593,0,-9.429,0,0.0405,0.2,0.000339,0.0996,0.867,120.979,5CLozJK4pKWoPpFf2Z1Mye
0.302,0.344,0,-11.894,1,0.0277,0.466,1.53e-06,0.184,0.242,140.763,2gjQdYRk5A17t5pNxQXmuN
0.719,0.551,0,-9.124,1,0.0324,0.529,9.05e-06,0.139,0.829,123.444,150LOyOS0ISsZ9IcwPf6iT
0.355,0.445,8,-10.221,1,0.028,0.401,0,0.244,0.357,76.093,0Hb2lKzzpKK4VxwER1fF25
0.501,0.3,1,-14.475,1,0.0328,0.116,1.54e-05,0.219,0.309,135.195,2FOIK633FgeVKWGl4bjSZU
0.53,0.519,1,-11.626,1,0.0469,0.514,2.2e-05,0.0751,0.5,73.286,1jc24HfkDT31GLKlxesuZl
0.713,0.709,4,-5.301,1,0.0297,0.0541,7.52e-06,0.211,0.949,127.8,5Hm3NgCJ6UjEMF6o5BOnP0
0.338,0.349,5,-12.7,0,0.0264,0.272,0.0677,0.143,0.109,146.827,48yJZwYYDZX5GKFND7wDfC
0.641,0.894,8,-7.41,1,0.0273,0.0857,0.009,0.157,0.972,109.823,1KsI8NEeAna8ZIdojI3FiT
0.699,0.515,11,-10.816,0,0.0299,0.233,2.56e-06,0.0888,0.734,95.044,4XZzz3KpYL7TSzRmSaIuiE
0.723,0.545,10,-10.715,1,0.0231,0.17,0.000155,0.345,0.685,96.417,2Xs5ZOyhB4UV0ETiIuwQBt
0.446,0.389,3,-14.575,1,0.0512,0.237,0,0.106,0.611,173.119,442HmyTFWYp8iuKGYpZZzd
0.799,0.404,11,-13.597,0,0.0461,0.11,0,0.387,0.893,131.012,4hWUOIDHda9XOb1zDchftP
0.562,0.379,1,-8.785,1,0.0293,0.673,0,0.0921,0.306,129.596,6e0L79FUuff6OSzHO2Ixvb
0.57,0.554,9,-9.732,0,0.0288,0.0548,0,0.139,0.372,122.135,5IK2FtuC0qmHHam9sWFxUI
0.505,0.898,11,-7.511,1,0.0452,0.0635,0,0.28,0.859,145.465,2Go3GgCcMjtZVdLUo2CI63
0.631,0.597,4,-7.382,0,0.026,0.379,0.00273,0.146,0.665,107.26,66LhCsc06aTa2Ig7iYPDSP
0.76,0.765,0,-9.319,1,0.0352,0.289,7.95e-06,0.233,0.868,107.602,5E2EpolcGmcbYpsv0z6jAZ
0.682,0.674,7,-10.39,1,0.0274,0.0391,0,0.307,0.921,117.289,6IXSfTzUjEsKc9iOvDkIx4
0.561,0.454,0,-14.923,1,0.0319,0.00864,0.000175,0.203,0.273,126.212,0xcZpCL4DhLU410sf5Sx5I
0.791,0.7,11,-6.96,1,0.0297,0.201,0.000312,0.0562,0.8,120.741,4z8D58IC56O0JH2B818SkX
0.526,0.515,9,-11.169,1,0.0389,0.169,0.000816,0.181,0.518,136.543,5fnOrhQ4KgT5irGCjIccGH
0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,5vdp5UmvTsnMEMESIF2Ym7
0.721,0.69,11,-10.533,0,0.0339,0.189,4.14e-06,0.138,0.684,132.019,2gQsUHVFY4tpXc3AFU2mcS
0.602,0.732,2,-8.29,1,0.0282,0.36,0.000314,0.0755,0.411,129.355,4JAFyW6oZV6DIADeV619QG
0.877,0.422,10,-14.933,0,0.0546,0.04,0.000406,0.182,0.97,131.103,5EAgXGJ8Kw5QAfhQkZXYqT
0.262,0.212,0,-17.044,1,0.0332,0.415,0,0.124,0.0994,122.49,1h9JJkK1rEqMrkuuU4vRSP
0.799,0.506,2,-9.414,1,0.0606,0.0453,0.00107,0.0365,0.518,140.309,5veJDT0MLsLbhYsx42GXUD
0.952,0.301,2,-13.936,1,0.0612,0.0126,0.000931,0.0387,0.728,119.629,1tjK9HhmpEfk0ijyIKsoUk
0.731,0.434,9,-15.186,1,0.0309,0.000275,0.00889,0.144,0.83,113.587,6o2NonhsBO71qyrCoPcu1g
0.555,0.639,2,-6.832,1,0.033,0.137,1.99e-05,0.0733,0.518,125.77,32fKHW6Eac4yBXn9WY7Aic
0.603,0.699,7,-7.828,1,0.0288,0.182,2.35e-06,0.0855,0.661,153.744,1rYcNkVLCRd8DuXrH9R2HG
0.694,0.469,7,-11.07,1,0.0748,0.573,0,0.341,0.773,91.256,5TbJJud56vuitS2u2cCeDY
0.546,0.338,10,-13.361,1,0.0233,0.522,0.000436,0.0866,0.346,90.247,3ZQ7bFBquNdzelPHbzwJd6
0.457,0.355,0,-12.7,1,0.0284,0.792,1.85e-05,0.225,0.291,108.101,0juQNDN4EdiuG97rgKywkF
0.644,0.457,6,-13.746,1,0.0286,0.148,9.05e-05,0.185,0.366,106.997,4LJ3nupvCtHon2zsgD1OBK
0.439,0.794,7,-11.792,1,0.0633,0.159,1.69e-06,0.434,0.748,145.056,6yBbmHFTxihIDFAerzDMGi
0.583,0.641,2,-9.39,0,0.0334,0.107,1.31e-06,0.0606,0.436,135.013,1s0OQOEwJiCybX4adE63Tf
0.664,0.521,2,-13.251,1,0.031,0.0935,0.000493,0.0502,0.746,86.142,1NT76WD8FONQqTXKZ4MIRT
0.51,0.183,2,-18.678,1,0.0348,0.651,1.12e-06,0.481,0.151,79.581,0G53BGGaQuFBxRjhRhB2KR
0.607,0.612,0,-8.666,1,0.0523,0.408,5.2e-06,0.32,0.272,82.933,4fKhRRYn7F5shZItjJkPJU
0.306,0.422,0,-13.578,1,0.0345,0.0387,1.1e-06,0.0809,0.671,201.042,2F1tiSvwwzEpMyEEfVGyaA
0.448,0.475,7,-11.307,1,0.0375,0.341,0,0.753,0.375,131.261,72EVQBDAMopmRc6AiGEDQU
0.326,0.312,10,-10.307,1,0.0284,0.678,1.16e-06,0.11,0.13,137.115,2cNAQlfTfPbfxAZjeqhoUa
0.634,0.243,8,-17.196,1,0.0341,0.742,0.88,0.118,0.19,133.998,6xaYQeFqc6lKN1sMmMPLJ2
0.244,0.44,7,-7.777,1,0.0475,0.871,8.65e-05,0.372,0.113,82.02,4jRJWlkCn3pAwezfqFODU3
0.448,0.568,9,-13.914,1,0.104,0.0487,0,0.217,0.867,77.906,15hGlVdAQmnS7f9iGTbtV5
0.78,0.869,9,-7.255,1,0.0517,0.0744,0.004,0.0621,0.957,157.902,4sscDOZCkbLSlDqcCgUJnX
0.679,0.661,0,-12.017,1,0.0862,0.467,1.83e-05,0.193,0.823,119.596,7k1fu2zeQ3S47mT4lhJWcL
0.747,0.568,9,-8.651,0,0.0319,0.475,0.000165,0.127,0.684,121.615,2bYp7DYfjXULM24FUh9Z3Q
0.741,0.92,5,-4.457,1,0.0516,0.182,0.122,0.0903,0.739,110.141,0mSrfgB5IbkAFoP7PfWc9n
0.739,0.45,9,-15.091,1,0.0299,0.173,0.0868,0.0571,0.705,103.684,3MvGH0xFRahXIbvRtx4PSH
0.358,0.629,2,-5.869,1,0.0306,0.0661,0,0.0812,0.652,206.916,1YnqUpgooPqfhJOcCxORtp
0.77,0.826,4,-5.007,0,0.0444,0.123,5.1e-05,0.149,0.819,123.903,5FFAqdNj7SAzVCOpPp3QZI
0.535,0.716,4,-5.025,1,0.0431,0.326,0,0.659,0.901,94.379,2Cdvbe2G4hZsnhNMKyGrie
0.731,0.738,9,-8.125,0,0.0377,0.184,0,0.214,0.958,117.656,3L7RtEcu1Hw3OXrpnthngx
0.785,0.737,9,-5.306,1,0.0363,0.042,0.000107,0.108,0.971,125.447,67eX1ovaHyVPUinMHeUtIM
0.791,0.534,9,-13.261,0,0.0355,0.0749,1.99e-06,0.156,0.963,127.488,7fdL3q04MdFxN9Gv2L1pcD
0.561,0.42,4,-7.79,1,0.0272,0.662,2.6e-06,0.186,0.27,72.319,7boKWlaNVmrhJdX8IbzUdD
0.487,0.533,0,-4.683,1,0.0321,0.0867,0,0.232,0.629,144.631,7a5wJKS3jAT21purdu6EYH
0.446,0.277,1,-19.578,1,0.0322,0.000212,0.786,0.148,0.0706,135.925,6GxhckZeqoWNF9n9XS91HS
0.531,0.43,11,-14.523,0,0.0578,0.0568,1.22e-06,0.0964,0.453,124.284,3CSLUIrI2KPMulHR5bh17O
0.365,0.513,7,-13.034,0,0.0357,0.0208,0.000147,0.205,0.739,80.647,37BTh5g05cxBIRYMbw8g2T
0.588,0.699,7,-10.193,1,0.0589,0.0228,0.00404,0.0692,0.6,137.633,08cX6cPeOywTzqTaLF6lXn
0.503,0.659,0,-6.829,1,0.0356,0.443,0,0.153,0.33,101.668,41v56RunWqxgqTD4H2cwOD
0.753,0.834,4,-6.516,1,0.115,0.212,2.93e-05,0.259,0.852,131.909,3mYh6egfMyl0Dek8r9ciK6
0.33,0.469,10,-9.286,0,0.0335,0.31,2.3e-06,0.0402,0.433,201.327,2OgVsp77En2nju8pnCieVU
0.799,0.714,1,-9.472,0,0.0421,0.286,0,0.145,0.67,123.207,1syhTK7LlvpeWdZNsZARP0
0.253,0.323,7,-10.124,1,0.0268,0.55,1.22e-06,0.253,0.216,152.949,4bRQodyVPba7f8mo3zyemR
0.524,0.261,2,-13.868,1,0.0272,0.755,0.00105,0.144,0.201,73.36,2xYQTU2bbg6WVAmpY1eae4
0.691,0.74,0,-7.466,1,0.0329,0.0722,8.57e-05,0.136,0.865,147.266,2exAuwUcF32VSBtgHddL3h
0.82,0.838,9,-6.86,0,0.041,0.109,0.00228,0.0452,0.947,132.125,2UCgWpa2r4ytWueNItYbWE
0.587,0.994,2,-5.61,1,0.045,0.155,0.0734,0.0319,0.481,151.941,5kz9GDBTX846OXwqWoyKzF
0.909,0.544,9,-11.692,1,0.0529,0.139,0.00614,0.457,0.962,125.918,7ubq5fqmcPhfg1Q8s3HbbA
0.627,0.385,9,-13.655,0,0.0537,0.334,0,0.182,0.766,205.726,6a899bXlCuViXW2Qs8Rdqo
0.379,0.466,2,-6.856,0,0.0308,0.392,1.52e-06,0.241,0.327,126.223,3sVAq83i04vSLVRNXWKfMO
0.649,0.313,8,-16.631,1,0.0339,0.0503,0.0017,0.0864,0.708,115.493,1BZMMt9H0TheQGWQy44KmO
0.709,0.571,10,-13.25,1,0.039,0.247,0.014,0.114,0.779,124.739,4kRMsLX7bJqjIfK44qJ9h6
0.823,0.417,2,-12.643,1,0.032,0.562,0.00098,0.0765,0.522,111.928,39qYD4J4BKvZMQgxfXl5bv
0.405,0.21,2,-13.214,1,0.0279,0.584,0,0.139,0.174,100.577,2w4EpqGasrz9qdTwocx54t
0.628,0.159,8,-14.363,1,0.0333,0.872,0,0.111,0.505,135.003,3O4s2m47MFhnGqmpkjoKYk
0.553,0.398,3,-11.67,1,0.0303,0.664,0,0.114,0.392,76.074,2npStoMbQxG1LcIeF4PZrj
0.434,0.507,5,-10.422,1,0.0358,0.565,0,0.161,0.236,115.309,09bRmFRViBORKQ2miwp04P
0.473,0.332,10,-12.51,1,0.0426,0.843,0,0.0853,0.435,121.326,6DMOzL2zPZBAW0LDYCYLWm
0.71,0.586,2,-5.783,0,0.0275,0.483,0,0.0556,0.93,156.542,3dgpLSZlacfOVPAjiXRIfS
0.323,0.839,1,-7.35,1,0.0503,0.315,0.000313,0.348,0.543,136.232,1nmZ8yqKkfooOuYvtFctDp
0.405,0.54,9,-10.439,1,0.0325,0.0476,1.65e-05,0.427,0.28,122.395,0UPJDZxXDPp7YR8hLt9CSo
0.688,0.859,5,-11.566,1,0.12,0.179,0,0.432,0.542,144.038,3KroDKetFKgVPVOQ99dYhK
0.819,0.585,8,-11.523,0,0.0394,0.0574,3.63e-05,0.0583,0.917,106.978,6FzuAWhUUkMPiv7LTLGFgE
0.695,0.503,1,-12.91,1,0.0361,0.111,0.0134,0.0996,0.969,124.113,04ijIUVdT4Qy1SBWFUPROY
0.428,0.0204,5,-25.487,1,0.0333,0.941,0.00918,0.0807,0.0521,139.537,1UpKK7U9ow2K1G6qNw9wnW
0.609,0.791,9,-8.71,1,0.0317,0.114,0.0169,0.077,0.936,144.341,6K1b1cx8qPa6kFMPdtbdLE
0.641,0.821,5,-8.783,0,0.0325,0.274,0.487,0.138,0.705,161.143,28OaEH5Baa8RRloKvFGBWu
0.547,0.694,0,-12.434,1,0.0398,0.188,0.00114,0.369,0.91,186.242,64vzVXyEETv8abjjeZOcta
0.445,0.818,0,-9.797,1,0.0406,0.15,0.00509,0.313,0.777,104.531,07wMk0CZVZRMqhF66r40Z8
0.547,0.636,11,-10.948,1,0.0314,0.0582,0,0.249,0.816,114.061,43LjRHyyetSWnPpW7CWThG
0.576,0.528,2,-5.236,0,0.0258,0.67,0,0.347,0.663,107.21,29KyVqHekckVGfxHn8QS7m
0.667,0.622,4,-11.677,1,0.0585,0.522,7.87e-05,0.616,0.962,79.944,6REkCR0S8inDFLPc21ucEg
0.626,0.411,8,-11.162,1,0.0318,0.366,0,0.0374,0.665,103.368,1rkpNfn7l4PcAreJwht9JO
0.738,0.455,2,-15.644,1,0.0514,0.0522,0.773,0.0727,0.607,130.399,3kTcvDQLW3zVbLyWyid6ua
0.486,0.83,3,-10.815,1,0.037,0.0104,0.000475,0.0635,0.652,151.869,6mJQe0vTIojlxwyMwwy6YR
0.834,0.705,7,-7.366,1,0.0433,0.328,0.00126,0.113,0.852,132.263,4mH6UBtgnFdjeBlS8HRIUX
0.736,0.419,11,-12.423,1,0.0324,0.731,4.67e-05,0.129,0.663,104.013,2H9DaLWHXqS7eSmouctbrj
0.518,0.229,7,-17.18,0,0.027,0.575,0.00363,0.123,0.159,106.665,4PFhHd7DsNg0ke9Nmlxms5
0.608,0.864,8,-7.101,1,0.0522,0.0444,2.95e-06,0.0341,0.947,131.208,1GVnAD8Iz45rux6EC657Yv
0.292,0.269,5,-14.78,1,0.0303,0.381,0.000104,0.24,0.268,64.302,1ONz7ocoJticKL8bw6cYEf
0.859,0.568,4,-12.516,0,0.0387,0.29,0,0.31,0.936,129.72,5dXED6MP1v1qghkaniirb1
0.529,0.792,2,-6.586,1,0.0359,0.000295,0.863,0.294,0.65,145.53,4eBvnU9Gl7A8tsCtJ4TIZX
0.741,0.742,2,-7.822,1,0.0269,0.146,1.64e-05,0.106,0.889,116.951,4SlCb8n5Jw52astU7GWPyV
0.584,0.186,8,-17.158,1,0.0258,0.772,6.21e-06,0.273,0.336,85.731,4t374JpKYq4OGTUoJ4PVwm
0.582,0.632,2,-8.954,1,0.0368,0.00814,5.15e-05,0.0755,0.928,134.875,2t2gZb03AlCSlBzbWeeHsM
0.567,0.458,7,-12.049,1,0.0257,0.85,0.000627,0.351,0.665,98.317,6AeOM7N0rK3tYOINY2k5qy
0.64,0.44,4,-15.938,1,0.0295,0.226,4.43e-06,0.122,0.613,86.952,1M2a5TNHqmr2zXZZcB7xTe
0.5,0.748,4,-9.072,1,0.0363,0.127,0,0.447,0.514,118.852,4bHsxqR3GMrXTxEPLuK5ue
0.325,0.374,1,-8.722,1,0.0354,0.864,1.98e-06,0.0743,0.188,140.028,7h8JzycDOWRSRfurjiCjGA
0.776,0.743,9,-6.807,1,0.0289,0.107,0.293,0.149,0.84,131.343,1mskmld5ZKEhRaNvYVPoqZ
0.667,0.363,4,-13.498,1,0.0275,0.138,7.02e-06,0.41,0.224,109.208,01PjrDX13iIjeHc5iJZmb3
0.609,0.347,5,-15.642,1,0.0277,0.242,1.59e-06,0.207,0.372,96.335,11pJkEXM1lnmC9d3KLgH6H
0.181,0.772,0,-5.201,1,0.0385,0.0601,0.00045,0.072,0.607,166.741,4do0Z0rHdFUV3RSMxMQsdq
0.558,0.768,2,-9.997,1,0.0343,0.121,0.0626,0.124,0.429,81.909,44aTAUBF0g6sMkMNE8I5kd
0.384,0.412,0,-7.961,1,0.0252,0.553,0,0.264,0.169,138.796,2waWj8P2pM8EMTKLPUbOWV
0.734,0.485,4,-13.865,0,0.0465,0.357,0.00019,0.0401,0.933,95.321,5GvWrvLIqoHroq7YvO260M
0.754,0.519,0,-12.924,1,0.0428,0.255,0.0258,0.732,0.963,103.592,35CJV7apnwTi0gCM9WCCpz
0.5,0.823,4,-8.64,1,0.0264,0.0875,0,0.316,0.88,156.79,0oc7YoWV783fGr2GbdcIrz
0.441,0.97,1,-2.1,0,0.0708,0.192,1.68e-06,0.312,0.5,128.289,7ptv3yXdBWwzO7rVA62rwy
0.666,0.803,11,-4.636,0,0.0288,0.126,0.000176,0.609,0.75,130.443,4aloxog6eatkPa34BFmj8G
0.66,0.897,5,-5.558,1,0.0257,0.00316,2.25e-05,0.116,0.67,111.196,3UUWQnnI6g7d61l4T2z0Mf
0.557,0.782,4,-3.899,1,0.0475,0.0953,6.75e-06,0.118,0.305,159.621,1YGZyfvdgZxzipWoWYVKxi
0.815,0.68,4,-9.73,1,0.0474,0.0921,0.000349,0.0741,0.961,112.863,4LzdgN6x9EHyE8MDjrq4lq
0.394,0.438,8,-7.117,1,0.0263,0.361,3.79e-06,0.974,0.288,146.011,5vwFy1chM0I2oGCCImkOHP
0.606,0.794,0,-6.042,1,0.0282,0.157,0.0406,0.568,0.911,116.93,4Wd9pEtEnZNDjgiswGOpJb
